Earnings_Year,Earnings_Canada_Yearly,Housing_Price_Year,Composite_Benchmark,One_Storey_Benchmark,Two_Storey_Benchmark,Townhouse_Benchmark,Apartment_Benchmark,Office_year,office_region,office_property_type,office_index_value,consumer_index_year,consumer_index_value
,,,,,,,,2000,"Calgary, Alberta",Shopping centre,94.6,,
,,,,,,,,2000,"Calgary, Alberta",Shopping centre,97.7,,
,,,,,,,,2000,"Calgary, Alberta",Shopping centre,102.7,,
,,,,,,,,2000,"Calgary, Alberta",Light factory,93.8,,
,,,,,,,,2000,"Calgary, Alberta",Light factory,92,,
,,,,,,,,2000,"Calgary, Alberta",Light factory,95,,
,,,,,,,,2000,"Calgary, Alberta",Light factory,95.1,,
,,,,,,,,2000,"Calgary, Alberta",Light factory,95.8,,
,,,,,,,,2000,"Calgary, Alberta",School,94.8,,
,,,,,,,,2000,"Calgary, Alberta",School,90.7,,
,,,,,,,,2000,"Calgary, Alberta",School,95.5,,
,,,,,,,,2000,"Calgary, Alberta",School,94.4,,
,,,,,,,,2000,"Calgary, Alberta",School,100.8,,
,,,,,,,,2000,"Calgary, Alberta",Apartment,93.3,,
,,,,,,,,2000,"Calgary, Alberta",Apartment,90.3,,
,,,,,,,,2000,"Calgary, Alberta",Apartment,94.5,,
,,,,,,,,2000,"Calgary, Alberta",Apartment,92.6,,
,,,,,,,,2000,"Calgary, Alberta",Apartment,96.5,,
,,,,,,,,2000,"Edmonton, Alberta",Office,94.3,,
,,,,,,,,2000,"Edmonton, Alberta",Office,90.9,,
,,,,,,,,2000,"Edmonton, Alberta",Office,95.6,,
,,,,,,,,2000,"Edmonton, Alberta",Office,94.2,,
,,,,,,,,2000,"Edmonton, Alberta",Office,99.7,,
,,,,,,,,2000,"Edmonton, Alberta",Warehouse,95,,
,,,,,,,,2000,"Edmonton, Alberta",Warehouse,92.5,,
,,,,,,,,2000,"Edmonton, Alberta",Warehouse,95.5,,
,,,,,,,,2000,"Edmonton, Alberta",Warehouse,95,,
,,,,,,,,2000,"Edmonton, Alberta",Warehouse,102.2,,
,,,,,,,,2000,"Edmonton, Alberta",Shopping centre,95.4,,
,,,,,,,,2000,"Edmonton, Alberta",Shopping centre,90.7,,
,,,,,,,,2000,"Edmonton, Alberta",Shopping centre,95,,
,,,,,,,,2000,"Edmonton, Alberta",Shopping centre,97.5,,
,,,,,,,,2000,"Edmonton, Alberta",Shopping centre,109.6,,
,,,,,,,,2000,"Edmonton, Alberta",Light factory,94.4,,
,,,,,,,,2000,"Edmonton, Alberta",Light factory,92.1,,
,,,,,,,,2000,"Edmonton, Alberta",Light factory,95.5,,
,,,,,,,,2000,"Edmonton, Alberta",Light factory,95.1,,
,,,,,,,,2000,"Edmonton, Alberta",Light factory,99,,
,,,,,,,,2000,"Edmonton, Alberta",School,94.9,,
,,,,,,,,2000,"Edmonton, Alberta",School,91.4,,
,,,,,,,,2000,"Edmonton, Alberta",School,95.7,,
,,,,,,,,2000,"Edmonton, Alberta",School,94.5,,
,,,,,,,,2000,"Edmonton, Alberta",School,99.4,,
,,,,,,,,2000,"Edmonton, Alberta",Apartment,93.8,,
,,,,,,,,2000,"Edmonton, Alberta",Apartment,91.2,,
,,,,,,,,2000,"Edmonton, Alberta",Apartment,94.7,,
,,,,,,,,2000,"Edmonton, Alberta",Apartment,92.6,,
,,,,,,,,2000,"Edmonton, Alberta",Apartment,97.8,,
,,,,,,,,2000,"Vancouver, British Columbia",Office,97.5,,
,,,,,,,,2000,"Vancouver, British Columbia",Office,95.9,,
,,,,,,,,2000,"Vancouver, British Columbia",Office,97.9,,
,,,,,,,,2000,"Vancouver, British Columbia",Office,98,,
,,,,,,,,2000,"Vancouver, British Columbia",Office,99.7,,
,,,,,,,,2000,"Vancouver, British Columbia",Warehouse,97.4,,
,,,,,,,,2000,"Vancouver, British Columbia",Warehouse,95.1,,
,,,,,,,,2000,"Vancouver, British Columbia",Warehouse,97.7,,
,,,,,,,,2000,"Vancouver, British Columbia",Warehouse,98.9,,
,,,,,,,,2000,"Vancouver, British Columbia",Warehouse,102.9,,
,,,,,,,,2000,"Vancouver, British Columbia",Shopping centre,97.7,,
,,,,,,,,2000,"Vancouver, British Columbia",Shopping centre,93.8,,
,,,,,,,,2000,"Vancouver, British Columbia",Shopping centre,97.3,,
,,,,,,,,2000,"Vancouver, British Columbia",Shopping centre,99.7,,
,,,,,,,,2000,"Vancouver, British Columbia",Shopping centre,110.1,,
,,,,,,,,2000,"Vancouver, British Columbia",Light factory,97.1,,
,,,,,,,,2000,"Vancouver, British Columbia",Light factory,94.7,,
,,,,,,,,2000,"Vancouver, British Columbia",Light factory,97.8,,
,,,,,,,,2000,"Vancouver, British Columbia",Light factory,99,,
,,,,,,,,2000,"Vancouver, British Columbia",Light factory,99.9,,
,,,,,,,,2000,"Vancouver, British Columbia",School,97.3,,
,,,,,,,,2000,"Vancouver, British Columbia",School,94.3,,
,,,,,,,,2000,"Vancouver, British Columbia",School,97.4,,
,,,,,,,,2000,"Vancouver, British Columbia",School,98.1,,
,,,,,,,,2000,"Vancouver, British Columbia",School,100.4,,
,,,,,,,,2000,"Vancouver, British Columbia",Apartment,96.6,,
,,,,,,,,2000,"Vancouver, British Columbia",Apartment,95.9,,
,,,,,,,,2000,"Vancouver, British Columbia",Apartment,97.1,,
,,,,,,,,2000,"Vancouver, British Columbia",Apartment,94.8,,
,,,,,,,,2000,"Vancouver, British Columbia",Apartment,98.6,,
,,,,,,,,2000,Seven census metropolitan area composite,Office,96.6,,
,,,,,,,,2000,Seven census metropolitan area composite,Warehouse,95.5,,
,,,,,,,,2000,Seven census metropolitan area composite,Shopping centre,96.6,,
,,,,,,,,2000,Seven census metropolitan area composite,Light factory,95.6,,
,,,,,,,,2000,Seven census metropolitan area composite,School,96.5,,
,,,,,,,,2000,Seven census metropolitan area composite,Apartment,95.9,,
,,,,,,,,2000,"Halifax, Nova Scotia",Office,97.7,,
,,,,,,,,2000,"Halifax, Nova Scotia",Office,99.2,,
,,,,,,,,2000,"Halifax, Nova Scotia",Office,99.2,,
,,,,,,,,2000,"Halifax, Nova Scotia",Office,93.7,,
,,,,,,,,2000,"Halifax, Nova Scotia",Office,98.3,,
,,,,,,,,2000,"Halifax, Nova Scotia",Warehouse,97.9,,
,,,,,,,,2000,"Halifax, Nova Scotia",Warehouse,98.8,,
,,,,,,,,2000,"Halifax, Nova Scotia",Warehouse,98.5,,
,,,,,,,,2000,"Halifax, Nova Scotia",Warehouse,93.7,,
,,,,,,,,2000,"Halifax, Nova Scotia",Warehouse,97.3,,
,,,,,,,,2000,"Halifax, Nova Scotia",Shopping centre,98.8,,
,,,,,,,,2000,"Halifax, Nova Scotia",Shopping centre,99.4,,
,,,,,,,,2000,"Halifax, Nova Scotia",Shopping centre,98.6,,
,,,,,,,,2000,"Halifax, Nova Scotia",Shopping centre,96.8,,
,,,,,,,,2000,"Halifax, Nova Scotia",Shopping centre,102.9,,
,,,,,,,,2000,"Halifax, Nova Scotia",Light factory,98.2,,
,,,,,,,,2000,"Halifax, Nova Scotia",Light factory,99.6,,
,,,,,,,,2000,"Halifax, Nova Scotia",Light factory,98,,
,,,,,,,,2000,"Halifax, Nova Scotia",Light factory,95.3,,
,,,,,,,,2000,"Halifax, Nova Scotia",Light factory,97.5,,
,,,,,,,,2000,"Halifax, Nova Scotia",School,97.8,,
,,,,,,,,2000,"Halifax, Nova Scotia",School,99.6,,
,,,,,,,,2000,"Halifax, Nova Scotia",School,98.8,,
,,,,,,,,2000,"Halifax, Nova Scotia",School,95.1,,
,,,,,,,,2000,"Halifax, Nova Scotia",School,97.5,,
,,,,,,,,2000,"Halifax, Nova Scotia",Apartment,96.6,,
,,,,,,,,2000,"Halifax, Nova Scotia",Apartment,99.2,,
,,,,,,,,2000,"Halifax, Nova Scotia",Apartment,98.5,,
,,,,,,,,2000,"Halifax, Nova Scotia",Apartment,88,,
,,,,,,,,2000,"Halifax, Nova Scotia",Apartment,96.5,,
,,,,,,,,2000,"Montreal, Quebec",Office,96.9,,
,,,,,,,,2000,"Montreal, Quebec",Office,97.8,,
,,,,,,,,2000,"Montreal, Quebec",Office,97.1,,
,,,,,,,,2000,"Montreal, Quebec",Office,95.6,,
,,,,,,,,2000,"Montreal, Quebec",Office,96.6,,
,,,,,,,,2000,"Montreal, Quebec",Warehouse,96.8,,
,,,,,,,,2000,"Montreal, Quebec",Warehouse,99.1,,
,,,,,,,,2000,"Montreal, Quebec",Warehouse,96.3,,
,,,,,,,,2000,"Montreal, Quebec",Warehouse,97.2,,
,,,,,,,,2000,"Montreal, Quebec",Warehouse,96.8,,
,,,,,,,,2000,"Montreal, Quebec",Shopping centre,96.9,,
,,,,,,,,2000,"Montreal, Quebec",Shopping centre,97.8,,
,,,,,,,,2000,"Montreal, Quebec",Shopping centre,96.1,,
,,,,,,,,2000,"Montreal, Quebec",Shopping centre,98,,
,,,,,,,,2000,"Montreal, Quebec",Shopping centre,100,,
,,,,,,,,2000,"Montreal, Quebec",Light factory,96.2,,
,,,,,,,,2000,"Montreal, Quebec",Light factory,97.2,,
,,,,,,,,2000,"Montreal, Quebec",Light factory,95.2,,
,,,,,,,,2000,"Montreal, Quebec",Light factory,96.4,,
,,,,,,,,2000,"Montreal, Quebec",Light factory,97.6,,
,,,,,,,,2000,"Montreal, Quebec",School,96.6,,
,,,,,,,,2000,"Montreal, Quebec",School,97.5,,
,,,,,,,,2000,"Montreal, Quebec",School,96.6,,
,,,,,,,,2000,"Montreal, Quebec",School,95,,
,,,,,,,,2000,"Montreal, Quebec",School,98.2,,
,,,,,,,,2000,"Montreal, Quebec",Apartment,95.9,,
,,,,,,,,2000,"Montreal, Quebec",Apartment,97.9,,
,,,,,,,,2000,"Montreal, Quebec",Apartment,97,,
,,,,,,,,2000,"Montreal, Quebec",Apartment,91.4,,
,,,,,,,,2000,"Montreal, Quebec",Apartment,94.8,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,96.6,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,96.4,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,95.6,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,97.9,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,98.2,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,94.7,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,95.5,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,93.8,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,99.3,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,96.4,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,95.4,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,95.5,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,94.3,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,99.1,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,101.4,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,95.2,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,94.7,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,94,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,99.2,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,98.8,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,95.8,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,95.7,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,94.4,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,97,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,98,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,95.5,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,96.3,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,95.7,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,92.9,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,98.3,,
,,,,,,,,2000,"Toronto, Ontario",Office,96.4,,
,,,,,,,,2000,"Toronto, Ontario",Office,96.1,,
,,,,,,,,2000,"Toronto, Ontario",Office,95.4,,
,,,,,,,,2000,"Toronto, Ontario",Office,97.5,,
,,,,,,,,2000,"Toronto, Ontario",Office,99,,
,,,,,,,,2000,"Toronto, Ontario",Warehouse,94.6,,
,,,,,,,,2000,"Toronto, Ontario",Warehouse,96.3,,
,,,,,,,,2000,"Toronto, Ontario",Warehouse,93.3,,
,,,,,,,,2000,"Toronto, Ontario",Warehouse,99,,
,,,,,,,,2000,"Toronto, Ontario",Warehouse,98.5,,
,,,,,,,,2000,"Toronto, Ontario",Shopping centre,96,,
,,,,,,,,2000,"Toronto, Ontario",Shopping centre,96.2,,
,,,,,,,,2000,"Toronto, Ontario",Shopping centre,94,,
,,,,,,,,2000,"Toronto, Ontario",Shopping centre,98.5,,
,,,,,,,,2000,"Toronto, Ontario",Shopping centre,108.8,,
,,,,,,,,2000,"Toronto, Ontario",Light factory,95.1,,
,,,,,,,,2000,"Toronto, Ontario",Light factory,96.2,,
,,,,,,,,2000,"Toronto, Ontario",Light factory,93.2,,
,,,,,,,,2000,"Toronto, Ontario",Light factory,97.9,,
,,,,,,,,2000,"Toronto, Ontario",Light factory,97.7,,
,,,,,,,,2000,"Toronto, Ontario",School,96,,
,,,,,,,,2000,"Toronto, Ontario",School,96,,
,,,,,,,,2000,"Toronto, Ontario",School,94.5,,
,,,,,,,,2000,"Toronto, Ontario",School,96.5,,
,,,,,,,,2000,"Toronto, Ontario",School,97.9,,
,,,,,,,,2000,"Toronto, Ontario",Apartment,95,,
,,,,,,,,2000,"Toronto, Ontario",Apartment,95.5,,
,,,,,,,,2000,"Toronto, Ontario",Apartment,95.6,,
,,,,,,,,2000,"Toronto, Ontario",Apartment,91.9,,
,,,,,,,,2000,"Toronto, Ontario",Apartment,96.4,,
,,,,,,,,2000,"Calgary, Alberta",Office,95,,
,,,,,,,,2000,"Calgary, Alberta",Office,92.5,,
,,,,,,,,2000,"Calgary, Alberta",Office,96.5,,
,,,,,,,,2000,"Calgary, Alberta",Office,94.4,,
,,,,,,,,2000,"Calgary, Alberta",Office,97.6,,
,,,,,,,,2000,"Calgary, Alberta",Warehouse,95.5,,
,,,,,,,,2000,"Calgary, Alberta",Warehouse,94,,
,,,,,,,,2000,"Calgary, Alberta",Warehouse,96.2,,
,,,,,,,,2000,"Calgary, Alberta",Warehouse,95.2,,
,,,,,,,,2000,"Calgary, Alberta",Warehouse,96,,
,,,,,,,,2000,"Calgary, Alberta",Shopping centre,95.7,,
,,,,,,,,2000,"Calgary, Alberta",Shopping centre,93,,
,,,,,,,,2000,"Calgary, Alberta",Shopping centre,95.9,,
,,,,,,,,2000,"Calgary, Alberta",Shopping centre,97.8,,
,,,,,,,,2000,"Calgary, Alberta",Shopping centre,100.9,,
,,,,,,,,2000,"Calgary, Alberta",Light factory,94.8,,
,,,,,,,,2000,"Calgary, Alberta",Light factory,93.2,,
,,,,,,,,2000,"Calgary, Alberta",Light factory,96.2,,
,,,,,,,,2000,"Calgary, Alberta",Light factory,95.2,,
,,,,,,,,2000,"Calgary, Alberta",Light factory,95.3,,
,,,,,,,,2000,"Calgary, Alberta",School,95.8,,
,,,,,,,,2000,"Calgary, Alberta",School,92.4,,
,,,,,,,,2000,"Calgary, Alberta",School,96.7,,
,,,,,,,,2000,"Calgary, Alberta",School,94.5,,
,,,,,,,,2000,"Calgary, Alberta",School,100.3,,
,,,,,,,,2000,"Calgary, Alberta",Apartment,95.1,,
,,,,,,,,2000,"Calgary, Alberta",Apartment,93.5,,
,,,,,,,,2000,"Calgary, Alberta",Apartment,96.5,,
,,,,,,,,2000,"Calgary, Alberta",Apartment,93.1,,
,,,,,,,,2000,"Calgary, Alberta",Apartment,96.3,,
,,,,,,,,2000,"Edmonton, Alberta",Office,95.4,,
,,,,,,,,2000,"Edmonton, Alberta",Office,92.9,,
,,,,,,,,2000,"Edmonton, Alberta",Office,97,,
,,,,,,,,2000,"Edmonton, Alberta",Office,94.3,,
,,,,,,,,2000,"Edmonton, Alberta",Office,99.4,,
,,,,,,,,2000,"Edmonton, Alberta",Warehouse,95.6,,
,,,,,,,,2000,"Edmonton, Alberta",Warehouse,93.7,,
,,,,,,,,2000,"Edmonton, Alberta",Warehouse,96.1,,
,,,,,,,,2000,"Edmonton, Alberta",Warehouse,95.2,,
,,,,,,,,2000,"Edmonton, Alberta",Warehouse,99.1,,
,,,,,,,,2000,"Edmonton, Alberta",Shopping centre,96.2,,
,,,,,,,,2000,"Edmonton, Alberta",Shopping centre,92.2,,
,,,,,,,,2000,"Edmonton, Alberta",Shopping centre,96,,
,,,,,,,,2000,"Edmonton, Alberta",Shopping centre,97.6,,
,,,,,,,,2000,"Edmonton, Alberta",Shopping centre,106.5,,
,,,,,,,,2000,"Edmonton, Alberta",Light factory,95.2,,
,,,,,,,,2000,"Edmonton, Alberta",Light factory,93.2,,
,,,,,,,,2000,"Edmonton, Alberta",Light factory,96.4,,
,,,,,,,,2000,"Edmonton, Alberta",Light factory,95.3,,
,,,,,,,,2000,"Edmonton, Alberta",Light factory,98.4,,
,,,,,,,,2000,"Edmonton, Alberta",School,95.8,,
,,,,,,,,2000,"Edmonton, Alberta",School,92.9,,
,,,,,,,,2000,"Edmonton, Alberta",School,96.7,,
,,,,,,,,2000,"Edmonton, Alberta",School,94.7,,
,,,,,,,,2000,"Edmonton, Alberta",School,98.9,,
,,,,,,,,2000,"Edmonton, Alberta",Apartment,95.3,,
,,,,,,,,2000,"Edmonton, Alberta",Apartment,93.9,,
,,,,,,,,2000,"Edmonton, Alberta",Apartment,96.2,,
,,,,,,,,2000,"Edmonton, Alberta",Apartment,93,,
,,,,,,,,2000,"Edmonton, Alberta",Apartment,98,,
,,,,,,,,2000,"Vancouver, British Columbia",Office,98.1,,
,,,,,,,,2000,"Vancouver, British Columbia",Office,97.1,,
,,,,,,,,2000,"Vancouver, British Columbia",Office,98.5,,
,,,,,,,,2000,"Vancouver, British Columbia",Office,98.2,,
,,,,,,,,2000,"Vancouver, British Columbia",Office,99.2,,
,,,,,,,,2000,"Vancouver, British Columbia",Warehouse,97.8,,
,,,,,,,,2000,"Vancouver, British Columbia",Warehouse,96.3,,
,,,,,,,,2000,"Vancouver, British Columbia",Warehouse,98.2,,
,,,,,,,,2000,"Vancouver, British Columbia",Warehouse,99.1,,
,,,,,,,,2000,"Vancouver, British Columbia",Warehouse,99.8,,
,,,,,,,,2000,"Vancouver, British Columbia",Shopping centre,98.3,,
,,,,,,,,2000,"Vancouver, British Columbia",Shopping centre,95.1,,
,,,,,,,,2000,"Vancouver, British Columbia",Shopping centre,98,,
,,,,,,,,2000,"Vancouver, British Columbia",Shopping centre,99.7,,
,,,,,,,,2000,"Vancouver, British Columbia",Shopping centre,107.4,,
,,,,,,,,2000,"Vancouver, British Columbia",Light factory,97.7,,
,,,,,,,,2000,"Vancouver, British Columbia",Light factory,95.8,,
,,,,,,,,2000,"Vancouver, British Columbia",Light factory,98.2,,
,,,,,,,,2000,"Vancouver, British Columbia",Light factory,99.4,,
,,,,,,,,2000,"Vancouver, British Columbia",Light factory,99.3,,
,,,,,,,,2000,"Vancouver, British Columbia",School,97.9,,
,,,,,,,,2000,"Vancouver, British Columbia",School,95.5,,
,,,,,,,,2000,"Vancouver, British Columbia",School,98.3,,
,,,,,,,,2000,"Vancouver, British Columbia",School,98.3,,
,,,,,,,,2000,"Vancouver, British Columbia",School,100.1,,
,,,,,,,,2000,"Vancouver, British Columbia",Apartment,97.5,,
,,,,,,,,2000,"Vancouver, British Columbia",Apartment,97.2,,
,,,,,,,,2000,"Vancouver, British Columbia",Apartment,98.1,,
,,,,,,,,2000,"Vancouver, British Columbia",Apartment,95.3,,
,,,,,,,,2000,"Vancouver, British Columbia",Apartment,98.6,,
,,,,,,,,2000,Seven census metropolitan area composite,Office,97.6,,
,,,,,,,,2000,Seven census metropolitan area composite,Warehouse,97,,
,,,,,,,,2000,Seven census metropolitan area composite,Shopping centre,97.7,,
,,,,,,,,2000,Seven census metropolitan area composite,Light factory,96.7,,
,,,,,,,,2000,Seven census metropolitan area composite,School,97.5,,
,,,,,,,,2000,Seven census metropolitan area composite,Apartment,96.7,,
,,,,,,,,2000,"Halifax, Nova Scotia",Office,97.8,,
,,,,,,,,2000,"Halifax, Nova Scotia",Office,99.3,,
,,,,,,,,2000,"Halifax, Nova Scotia",Office,99.3,,
,,,,,,,,2000,"Halifax, Nova Scotia",Office,93.9,,
,,,,,,,,2000,"Halifax, Nova Scotia",Office,98.2,,
,,,,,,,,2000,"Halifax, Nova Scotia",Warehouse,98.2,,
,,,,,,,,2000,"Halifax, Nova Scotia",Warehouse,98.8,,
,,,,,,,,2000,"Halifax, Nova Scotia",Warehouse,98.9,,
,,,,,,,,2000,"Halifax, Nova Scotia",Warehouse,93.7,,
,,,,,,,,2000,"Halifax, Nova Scotia",Warehouse,97.3,,
,,,,,,,,2000,"Halifax, Nova Scotia",Shopping centre,99,,
,,,,,,,,2000,"Halifax, Nova Scotia",Shopping centre,99.4,,
,,,,,,,,2000,"Halifax, Nova Scotia",Shopping centre,98.8,,
,,,,,,,,2000,"Halifax, Nova Scotia",Shopping centre,96.7,,
,,,,,,,,2000,"Halifax, Nova Scotia",Shopping centre,102.9,,
,,,,,,,,2000,"Halifax, Nova Scotia",Light factory,98.5,,
,,,,,,,,2000,"Halifax, Nova Scotia",Light factory,99.6,,
,,,,,,,,2000,"Halifax, Nova Scotia",Light factory,98.5,,
,,,,,,,,2000,"Halifax, Nova Scotia",Light factory,95.3,,
,,,,,,,,2000,"Halifax, Nova Scotia",Light factory,97.9,,
,,,,,,,,2000,"Halifax, Nova Scotia",School,98.1,,
,,,,,,,,2000,"Halifax, Nova Scotia",School,99.6,,
,,,,,,,,2000,"Halifax, Nova Scotia",School,99,,
,,,,,,,,2000,"Halifax, Nova Scotia",School,95.3,,
,,,,,,,,2000,"Halifax, Nova Scotia",School,98.2,,
,,,,,,,,2000,"Halifax, Nova Scotia",Apartment,96.8,,
,,,,,,,,2000,"Halifax, Nova Scotia",Apartment,99.3,,
,,,,,,,,2000,"Halifax, Nova Scotia",Apartment,98.7,,
,,,,,,,,2000,"Halifax, Nova Scotia",Apartment,88,,
,,,,,,,,2000,"Halifax, Nova Scotia",Apartment,96.5,,
,,,,,,,,2000,"Montreal, Quebec",Office,96.9,,
,,,,,,,,2000,"Montreal, Quebec",Office,97.9,,
,,,,,,,,2000,"Montreal, Quebec",Office,97.2,,
,,,,,,,,2000,"Montreal, Quebec",Office,95.8,,
,,,,,,,,2000,"Montreal, Quebec",Office,96.6,,
,,,,,,,,2000,"Montreal, Quebec",Warehouse,97.1,,
,,,,,,,,2000,"Montreal, Quebec",Warehouse,99.1,,
,,,,,,,,2000,"Montreal, Quebec",Warehouse,96.7,,
,,,,,,,,2000,"Montreal, Quebec",Warehouse,97.2,,
,,,,,,,,2000,"Montreal, Quebec",Warehouse,96.9,,
,,,,,,,,2000,"Montreal, Quebec",Shopping centre,97.1,,
,,,,,,,,2000,"Montreal, Quebec",Shopping centre,97.8,,
,,,,,,,,2000,"Montreal, Quebec",Shopping centre,96.5,,
,,,,,,,,2000,"Montreal, Quebec",Shopping centre,98,,
,,,,,,,,2000,"Montreal, Quebec",Shopping centre,100,,
,,,,,,,,2000,"Montreal, Quebec",Light factory,96.7,,
,,,,,,,,2000,"Montreal, Quebec",Light factory,97.2,,
,,,,,,,,2000,"Montreal, Quebec",Light factory,96.3,,
,,,,,,,,2000,"Montreal, Quebec",Light factory,96.4,,
,,,,,,,,2000,"Montreal, Quebec",Light factory,97.8,,
,,,,,,,,2000,"Montreal, Quebec",School,96.7,,
,,,,,,,,2000,"Montreal, Quebec",School,97.5,,
,,,,,,,,2000,"Montreal, Quebec",School,96.8,,
,,,,,,,,2000,"Montreal, Quebec",School,95.2,,
,,,,,,,,2000,"Montreal, Quebec",School,98.2,,
,,,,,,,,2000,"Montreal, Quebec",Apartment,96.1,,
,,,,,,,,2000,"Montreal, Quebec",Apartment,97.9,,
,,,,,,,,2000,"Montreal, Quebec",Apartment,97.2,,
,,,,,,,,2000,"Montreal, Quebec",Apartment,91.8,,
,,,,,,,,2000,"Montreal, Quebec",Apartment,94.9,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,97.9,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,98,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,97.7,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,98,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,98.2,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,96.5,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,97.4,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,96.1,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,99.4,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,96.9,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,97.4,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,97.1,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,96.8,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,99.1,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,101.3,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,96.8,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,96.7,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,96,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,99.2,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,98.9,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,97.3,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,97.3,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,96.7,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,97.2,,
,,,,,,,,2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,97.9,,
